,Date,uid,morning_phonecharge_duration,morning_phonecharge_frequency,morning_phonelock_duration,morning_phonelock_frequency,morning_dark_duration,afternoon_phonecharge_duration,afternoon_phonecharge_frequency,afternoon_phonelock_duration,afternoon_phonelock_frequency,afternoon_dark_duration,evening_phonecharge_duration,evening_phonecharge_frequency,evening_phonelock_duration,evening_phonelock_frequency,evening_dark_duration,night_phonecharge_duration,night_phonecharge_frequency,night_phonelock_duration,night_phonelock_frequency,night_dark_duration
4211,2013-04-02,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11047.0,1.0,0.0,0.0,3804.0
4212,2013-04-03,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32811.0,1.0,34459.0,2.0,39900.0
4213,2013-04-04,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29266.0,1.0,29113.0,1.0,29758.0
4214,2013-04-05,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24497.0,1.0,24314.0,1.0,34681.0
4215,2013-04-07,u32,0.0,0.0,0.0,0.0,0.0,10595.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4216,2013-04-08,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33056.0,1.0,33051.0,1.0,34536.0
4217,2013-04-08,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11977.0,1.0,30478.0,2.0,38120.0,0.0,0.0,0.0,0.0,0.0
4218,2013-04-09,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27215.0,1.0,25983.0,1.0,28735.0
4219,2013-04-10,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30680.0,1.0,39383.0,2.0,0.0
4220,2013-04-11,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28237.0,1.0,28115.0,1.0,0.0
4221,2013-04-12,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24469.0,1.0,22968.0,1.0,24831.0
4222,2013-04-12,u32,0.0,0.0,0.0,0.0,0.0,3993.0,1.0,13533.0,3.0,5012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4223,2013-04-13,u32,27634.0,1.0,27603.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4224,2013-04-18,u32,31346.0,1.0,31161.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4225,2013-04-19,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30808.0,1.0,32483.0,2.0,34154.0
4226,2013-04-20,u32,0.0,0.0,0.0,0.0,0.0,11701.0,1.0,11118.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4227,2013-04-21,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35555.0,1.0,35524.0,1.0,35955.0
4228,2013-04-21,u32,0.0,0.0,0.0,0.0,0.0,10851.0,1.0,0.0,0.0,5677.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4229,2013-04-21,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16726.0,2.0,4195.0,1.0,4588.0,0.0,0.0,0.0,0.0,0.0
4230,2013-04-22,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7603.0,1.0,30423.0,1.0,32004.0
4231,2013-04-22,u32,0.0,0.0,0.0,0.0,0.0,4012.0,1.0,5200.0,1.0,4819.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4232,2013-04-22,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11867.0,2.0,9267.0,2.0,9911.0,0.0,0.0,0.0,0.0,0.0
4233,2013-04-25,u32,24903.0,1.0,24872.0,1.0,25566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4234,2013-04-27,u32,30355.0,1.0,30324.0,1.0,30630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4235,2013-04-27,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4259.0,1.0,15262.0,2.0,4258.0,0.0,0.0,0.0,0.0,0.0
4236,2013-04-28,u32,0.0,0.0,0.0,0.0,0.0,23894.0,1.0,4668.0,1.0,10996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4237,2013-04-29,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13494.0,2.0,0.0,0.0,0.0
4238,2013-04-29,u32,23046.0,1.0,22924.0,1.0,23201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4239,2013-04-29,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4571.0,1.0,0.0,0.0,5645.0,0.0,0.0,0.0,0.0,0.0
4240,2013-04-30,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35086.0,1.0,39456.0,2.0,47521.0
4241,2013-05-02,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6876.0,1.0,24660.0,1.0,23837.0,0.0,0.0,0.0,0.0,0.0
4242,2013-05-03,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34402.0,1.0,34278.0,1.0,34953.0
4243,2013-05-06,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29767.0,1.0,29735.0,1.0,30479.0
4244,2013-05-07,u32,30472.0,1.0,30440.0,1.0,30521.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4245,2013-05-08,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31232.0,1.0,43203.0,2.0,40981.0
4246,2013-05-08,u32,0.0,0.0,0.0,0.0,0.0,14538.0,1.0,23328.0,2.0,19382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4247,2013-05-09,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31901.0,1.0,31869.0,1.0,32837.0
4248,2013-05-10,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26631.0,1.0,26601.0,1.0,27142.0
4249,2013-05-11,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34339.0,1.0,34217.0,1.0,0.0
4250,2013-05-12,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10939.0,1.0,10357.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4251,2013-05-13,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12181.0,1.0,18338.0,3.0,25364.0,0.0,0.0,0.0,0.0,0.0
4252,2013-05-14,u32,0.0,0.0,0.0,0.0,0.0,8940.0,1.0,6097.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4253,2013-05-17,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9680.0,1.0,53120.0,3.0,0.0
4254,2013-05-19,u32,18948.0,1.0,18923.0,1.0,19565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4255,2013-05-19,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25247.0,1.0,25120.0,1.0,25306.0,0.0,0.0,0.0,0.0,0.0
4256,2013-05-20,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6049.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4257,2013-05-21,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27876.0,1.0,43457.0,2.0,47460.0
4258,2013-05-21,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16211.0,1.0,14961.0,3.0,23864.0,0.0,0.0,0.0,0.0,0.0
4259,2013-05-22,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27349.0,1.0,27317.0,1.0,27574.0
4260,2013-05-22,u32,0.0,0.0,0.0,0.0,0.0,4644.0,1.0,12891.0,2.0,4176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4261,2013-05-23,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31846.0,1.0,41179.0,2.0,44031.0
4262,2013-05-24,u32,0.0,0.0,0.0,0.0,0.0,3947.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4263,2013-05-24,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4644.0,1.0,5926.0,1.0,7843.0,0.0,0.0,0.0,0.0,0.0
4264,2013-05-25,u32,0.0,0.0,0.0,0.0,0.0,5107.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4265,2013-05-25,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6527.0,1.0,4343.0,1.0,10988.0,0.0,0.0,0.0,0.0,0.0
4266,2013-05-26,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33721.0,1.0,0.0,0.0,33773.0
4267,2013-05-27,u32,0.0,0.0,0.0,0.0,0.0,8337.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4268,2013-05-27,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4553.0,1.0,5288.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4269,2013-05-28,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11571.0,1.0,6317.0,1.0,6969.0
4270,2013-05-28,u32,21124.0,1.0,0.0,0.0,23463.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4271,2013-05-28,u32,0.0,0.0,0.0,0.0,0.0,4353.0,1.0,7295.0,1.0,7298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4272,2013-05-28,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3847.0,1.0,0.0,0.0,5917.0,0.0,0.0,0.0,0.0,0.0
4273,2013-05-29,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6385.0,1.0,4515.0,1.0,12249.0
4274,2013-05-29,u32,8240.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4275,2013-05-29,u32,0.0,0.0,0.0,0.0,0.0,7459.0,1.0,7427.0,1.0,8298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4276,2013-05-29,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20156.0,1.0,20125.0,1.0,20188.0,0.0,0.0,0.0,0.0,0.0
4277,2013-05-31,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34323.0,1.0,44613.0,2.0,0.0
4278,2013-03-28,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25276.0,3.0,25332.0
4279,2013-03-28,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29365.0,3.0,23310.0,0.0,0.0,0.0,0.0,0.0
4280,2013-03-29,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21662.0,1.0,21596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4281,2013-03-29,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4606.0,1.0,7368.0,0.0,0.0,0.0,0.0,0.0
4282,2013-03-30,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19840.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4283,2013-03-30,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19595.0,3.0,8736.0,0.0,0.0,0.0,0.0,0.0
4284,2013-03-31,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6901.0,1.0,6944.0
4285,2013-03-31,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34422.0,2.0,36203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4286,2013-04-01,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11744.0,2.0,9965.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4287,2013-04-02,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4660.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4288,2013-04-02,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18206.0,2.0,18901.0,0.0,0.0,0.0,0.0,0.0
4289,2013-04-03,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5756.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4290,2013-04-03,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30396.0,3.0,26356.0,0.0,0.0,0.0,0.0,0.0
4291,2013-04-04,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15008.0,2.0,7735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4292,2013-04-04,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7956.0,1.0,12620.0,0.0,0.0,0.0,0.0,0.0
4293,2013-04-05,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10626.0,2.0,6048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4294,2013-04-05,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18768.0,1.0,18003.0,0.0,0.0,0.0,0.0,0.0
4295,2013-04-06,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21475.0,1.0,20992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4296,2013-04-06,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25277.0,2.0,32656.0,0.0,0.0,0.0,0.0,0.0
4297,2013-04-07,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3642.0,1.0,3645.0,0.0,0.0,0.0,0.0,0.0
4298,2013-04-08,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8766.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4299,2013-04-09,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4307.0,1.0,4308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4300,2013-04-09,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8735.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4301,2013-04-10,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5942.0,1.0,5587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4302,2013-04-10,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27053.0,3.0,11524.0,0.0,0.0,0.0,0.0,0.0
4303,2013-04-11,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16231.0,2.0,7143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4304,2013-04-11,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28720.0,2.0,28974.0,0.0,0.0,0.0,0.0,0.0
4305,2013-04-12,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16425.0,1.0,22116.0,0.0,0.0,0.0,0.0,0.0
4306,2013-04-13,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14263.0,2.0,0.0
4307,2013-04-13,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11503.0,2.0,5591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4308,2013-04-17,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13848.0,2.0,11354.0,0.0,0.0,0.0,0.0,0.0
4309,2013-04-18,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22099.0,4.0,16335.0
4310,2013-04-18,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8497.0,1.0,3897.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4311,2013-04-18,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26960.0,2.0,24193.0,0.0,0.0,0.0,0.0,0.0
4312,2013-04-19,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11416.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4313,2013-04-19,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25049.0,3.0,3793.0,0.0,0.0,0.0,0.0,0.0
4314,2013-04-20,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38667.0,2.0,0.0
4315,2013-04-20,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23799.0,2.0,28315.0,0.0,0.0,0.0,0.0,0.0
4316,2013-04-23,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19542.0,1.0,0.0
4317,2013-04-23,u32,0.0,0.0,30069.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4318,2013-04-23,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28119.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4319,2013-04-24,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18944.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4320,2013-04-24,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18612.0,2.0,14286.0,0.0,0.0,0.0,0.0,0.0
4321,2013-04-25,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14453.0,1.0,19937.0
4322,2013-04-25,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16292.0,2.0,12075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,2013-04-25,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9749.0,2.0,9728.0,0.0,0.0,0.0,0.0,0.0
4324,2013-04-26,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8645.0,2.0,9787.0
4325,2013-04-26,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6203.0,1.0,4477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4326,2013-04-26,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17090.0,1.0,4916.0,0.0,0.0,0.0,0.0,0.0
4327,2013-04-27,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19285.0,2.0,21990.0
4328,2013-04-27,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7256.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4329,2013-04-28,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8741.0,1.0,9571.0,0.0,0.0,0.0,0.0,0.0
4330,2013-04-29,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8108.0,1.0,8246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4331,2013-04-30,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3765.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4332,2013-04-30,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10101.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4333,2013-05-01,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12781.0,1.0,12648.0
4334,2013-05-01,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45954.0,3.0,11564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4335,2013-05-02,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7226.0,1.0,10071.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4336,2013-05-03,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18189.0,1.0,4780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4337,2013-05-03,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13484.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4338,2013-05-06,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15991.0,3.0,4173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4339,2013-05-06,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12247.0,1.0,12253.0,0.0,0.0,0.0,0.0,0.0
4340,2013-05-07,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4106.0,1.0,8884.0
4341,2013-05-07,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11927.0,1.0,11757.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4342,2013-05-07,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13185.0,2.0,10351.0,0.0,0.0,0.0,0.0,0.0
4343,2013-05-08,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20969.0,1.0,20612.0,0.0,0.0,0.0,0.0,0.0
4344,2013-05-09,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23205.0,1.0,23040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4345,2013-05-09,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31718.0,2.0,20020.0,0.0,0.0,0.0,0.0,0.0
4346,2013-05-10,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18436.0,3.0,8180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4347,2013-05-10,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35283.0,1.0,3795.0,0.0,0.0,0.0,0.0,0.0
4348,2013-05-11,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13389.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4349,2013-05-13,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3870.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4350,2013-05-14,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28496.0,2.0,11181.0,0.0,0.0,0.0,0.0,0.0
4351,2013-05-15,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27575.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4352,2013-05-15,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9848.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4353,2013-05-16,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10723.0,1.0,0.0
4354,2013-05-16,u32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27682.0,1.0,13702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
